,TEMPORADA_ALTA,DIF_MIN,ATRASO_15,PERIODO_DIA
47292,0,0,0,tarde
47293,0,0,0,tarde
47294,0,22,1,tarde
47295,0,4,0,tarde
47296,0,0,0,mañana
47297,0,1,0,tarde
47298,0,3,0,tarde
47299,0,0,0,tarde
47300,0,18,1,tarde
47301,0,0,0,tarde
47302,0,36,1,tarde
47303,0,4,0,tarde
47304,0,3,0,tarde
47305,0,0,0,mañana
47306,0,5,0,tarde
47307,0,28,1,tarde
47308,0,9,0,tarde
47309,0,8,0,mañana
47310,0,0,0,tarde
47311,0,4,0,tarde
47312,0,7,0,tarde
47313,0,1,0,tarde
47314,0,1,0,tarde
47315,0,9,0,mañana
47316,0,5,0,tarde
47317,0,0,0,mañana
47318,0,0,0,tarde
47319,0,13,0,tarde
47320,0,1,0,tarde
47321,0,0,0,tarde
47322,0,57,1,tarde
47323,0,0,0,mañana
47324,0,2,0,tarde
47325,0,2,0,mañana
47326,0,0,0,tarde
47327,0,0,0,tarde
47328,0,2,0,mañana
47329,0,1,0,mañana
47330,0,6,0,mañana
47331,0,27,1,tarde
47332,0,5,0,mañana
47333,0,3,0,tarde
47334,0,0,0,tarde
47335,0,10,0,tarde
47336,0,17,1,mañana
47337,0,0,0,tarde
47338,0,0,0,noche
47339,0,2,0,mañana
47340,0,0,0,tarde
47341,0,1,0,tarde
47342,0,0,0,tarde
47343,0,0,0,tarde
47344,0,0,0,tarde
47345,0,6,0,tarde
47346,0,1,0,tarde
47347,0,4,0,noche
47348,0,0,0,tarde
47349,0,8,0,tarde
47350,0,9,0,noche
47351,0,0,0,noche
47352,0,16,1,tarde
47353,0,0,0,noche
47354,0,0,0,noche
47355,0,2,0,tarde
47356,0,3,0,tarde
47357,0,0,0,noche
47358,0,0,0,noche
47359,0,10,0,tarde
47360,0,0,0,tarde
47361,0,3,0,noche
47362,0,13,0,noche
47363,0,7,0,tarde
47364,0,2,0,mañana
47365,0,3,0,tarde
47366,0,0,0,mañana
47367,0,0,0,mañana
47368,0,0,0,mañana
47369,0,16,1,mañana
47370,0,22,1,tarde
47371,0,0,0,mañana
47372,0,2,0,tarde
47373,0,3,0,mañana
47374,0,4,0,mañana
47375,0,0,0,mañana
47376,0,0,0,mañana
47377,0,2,0,mañana
47378,0,8,0,mañana
47379,0,3,0,mañana
47380,0,0,0,mañana
47381,0,0,0,mañana
47382,0,1,0,mañana
47383,0,18,1,tarde
47384,0,5,0,mañana
47385,0,0,0,tarde
47386,0,0,0,mañana
47387,0,5,0,mañana
47388,0,0,0,mañana
47389,0,0,0,mañana
47390,0,7,0,mañana
47391,0,2,0,tarde
47392,0,0,0,tarde
47393,0,7,0,tarde
47394,0,0,0,mañana
47395,0,17,1,mañana
47396,0,0,0,mañana
47397,0,0,0,mañana
47398,0,12,0,mañana
47399,0,0,0,mañana
47400,0,0,0,mañana
47401,0,10,0,mañana
47402,0,2,0,mañana
47403,0,0,0,mañana
47404,0,6,0,mañana
47405,0,0,0,mañana
47406,0,4,0,mañana
47407,0,0,0,mañana
47408,0,0,0,mañana
47409,0,30,1,mañana
47410,0,5,0,mañana
47411,0,5,0,mañana
47412,0,0,0,mañana
47413,0,16,1,mañana
47414,0,1,0,mañana
47415,0,24,1,mañana
47416,0,0,0,tarde
47417,0,0,0,mañana
47418,0,7,0,tarde
47419,0,0,0,tarde
47420,0,20,1,tarde
47421,0,12,0,tarde
47422,0,3,0,mañana
47423,0,3,0,tarde
47424,0,2,0,tarde
47425,0,0,0,mañana
47426,0,0,0,tarde
47427,0,1,0,tarde
47428,0,0,0,mañana
47429,0,31,1,tarde
47430,0,2,0,tarde
47431,0,1,0,tarde
47432,0,0,0,tarde
47433,0,60,1,tarde
47434,0,1,0,tarde
47435,0,0,0,tarde
47436,0,2,0,tarde
47437,0,0,0,tarde
47438,0,0,0,tarde
47439,0,0,0,tarde
47440,0,2,0,tarde
47441,0,0,0,tarde
47442,0,8,0,tarde
47443,0,6,0,tarde
47444,0,1,0,tarde
47445,0,3,0,tarde
47446,0,0,0,tarde
47447,0,0,0,tarde
47448,0,7,0,tarde
47449,0,10,0,tarde
47450,0,4,0,tarde
47451,0,2,0,tarde
47452,0,6,0,tarde
47453,0,22,1,tarde
47454,0,0,0,tarde
47455,0,0,0,tarde
47456,0,0,0,tarde
47457,0,0,0,tarde
47458,0,0,0,tarde
47459,0,4,0,tarde
47460,0,0,0,tarde
47461,0,0,0,tarde
47462,0,0,0,tarde
47463,0,0,0,tarde
47464,0,1,0,mañana
47465,0,0,0,tarde
47466,0,10,0,noche
47467,0,0,0,noche
47468,0,0,0,noche
47469,0,15,0,noche
47470,0,14,0,noche
47471,0,5,0,mañana
47472,0,0,0,tarde
47473,0,38,1,noche
47474,0,13,0,noche
47475,0,0,0,mañana
47476,0,0,0,noche
47477,0,0,0,noche
47478,0,0,0,noche
47479,0,0,0,noche
47480,0,0,0,mañana
47481,0,0,0,noche
47482,0,34,1,noche
47483,0,0,0,mañana
47484,0,0,0,noche
47485,0,0,0,mañana
47486,0,0,0,mañana
47487,0,6,0,noche
47488,0,8,0,noche
47489,0,8,0,noche
47490,0,3,0,noche
47491,0,45,1,noche
47492,0,0,0,noche
47493,0,0,0,tarde
47494,0,2,0,noche
47495,0,19,1,noche
47496,0,10,0,noche
47497,0,0,0,mañana
47498,0,15,0,noche
47499,0,0,0,noche
47500,0,1,0,noche
47501,0,0,0,noche
47502,0,0,0,mañana
47503,0,1,0,mañana
47504,0,0,0,mañana
47505,0,1,0,mañana
47506,0,5,0,mañana
47507,0,2,0,mañana
47508,0,0,0,mañana
47509,0,9,0,mañana
47510,0,0,0,mañana
47511,0,10,0,mañana
47512,0,16,1,mañana
47513,0,0,0,mañana
47514,0,3,0,mañana
47515,0,0,0,mañana
47516,0,24,1,tarde
47517,0,3,0,mañana
47518,0,39,1,tarde
47519,0,0,0,tarde
47520,0,17,1,mañana
47521,0,3,0,tarde
47522,0,4,0,tarde
47523,0,4,0,tarde
47524,0,9,0,tarde
47525,0,0,0,tarde
47526,0,3,0,tarde
47527,0,0,0,tarde
47528,0,0,0,tarde
47529,0,13,0,mañana
47530,1,0,0,mañana
47531,1,0,0,mañana
47532,1,0,0,mañana
47533,0,0,0,mañana
47534,0,0,0,mañana
47535,0,0,0,mañana
47536,0,1,0,mañana
47537,0,4,0,mañana
47538,0,0,0,mañana
47539,1,28,1,mañana
47540,1,3,0,mañana
47541,1,0,0,mañana
47542,1,0,0,mañana
47543,1,20,1,mañana
47544,1,4,0,mañana
47545,1,0,0,mañana
47546,1,0,0,mañana
47547,1,4,0,mañana
47548,1,0,0,mañana
47549,1,0,0,mañana
47550,1,0,0,mañana
47551,1,4,0,mañana
47552,1,14,0,mañana
47553,1,3,0,mañana
47554,0,0,0,mañana
47555,0,3,0,mañana
47556,0,17,1,mañana
47557,0,0,0,mañana
47558,0,0,0,mañana
47559,0,0,0,mañana
47560,1,10,0,mañana
47561,1,0,0,mañana
47562,1,1,0,mañana
47563,1,21,1,mañana
47564,1,0,0,mañana
47565,1,0,0,mañana
47566,1,0,0,mañana
47567,1,0,0,mañana
47568,1,0,0,mañana
47569,1,2,0,mañana
47570,1,3,0,mañana
47571,1,1,0,mañana
47572,0,11,0,mañana
47573,0,8,0,mañana
47574,0,80,1,tarde
47575,1,0,0,mañana
47576,1,39,1,mañana
47577,1,6,0,mañana
47578,1,6,0,mañana
47579,1,0,0,mañana
47580,1,4,0,mañana
47581,1,0,0,mañana
47582,1,0,0,mañana
47583,1,15,0,mañana
47584,1,9,0,mañana
47585,0,5,0,mañana
47586,0,0,0,tarde
47587,0,53,1,tarde
47588,0,0,0,tarde
47589,0,0,0,tarde
47590,0,0,0,tarde
47591,0,0,0,tarde
47592,0,4,0,tarde
47593,1,12,0,tarde
47594,1,4,0,mañana
47595,1,5,0,mañana
47596,1,5,0,mañana
47597,1,0,0,mañana
47598,1,0,0,tarde
47599,1,0,0,mañana
47600,1,3,0,tarde
47601,1,0,0,tarde
47602,1,0,0,tarde
47603,1,0,0,tarde
47604,1,6,0,tarde
47605,1,9,0,mañana
47606,1,0,0,tarde
47607,1,0,0,tarde
47608,1,0,0,tarde
47609,1,0,0,tarde
47610,1,6,0,tarde
47611,0,0,0,tarde
47612,0,7,0,tarde
47613,1,1,0,tarde
47614,1,0,0,tarde
47615,1,11,0,tarde
47616,0,0,0,mañana
47617,0,1,0,tarde
47618,0,9,0,mañana
47619,0,0,0,tarde
47620,0,0,0,tarde
47621,0,0,0,mañana
47622,0,0,0,tarde
47623,0,0,0,tarde
47624,1,0,0,mañana
47625,1,0,0,tarde
47626,1,0,0,mañana
47627,1,8,0,mañana
47628,1,0,0,tarde
47629,1,0,0,tarde
47630,1,0,0,tarde
47631,1,2,0,tarde
47632,1,4,0,mañana
47633,1,0,0,tarde
47634,1,14,0,tarde
47635,1,1,0,mañana
47636,1,0,0,tarde
47637,1,1,0,tarde
47638,1,7,0,mañana
47639,1,14,0,tarde
47640,1,14,0,tarde
47641,0,1,0,tarde
47642,0,1,0,tarde
47643,0,15,0,tarde
47644,0,0,0,tarde
47645,0,22,1,tarde
47646,0,0,0,tarde
47647,1,0,0,tarde
47648,1,1,0,tarde
47649,1,8,0,tarde
47650,1,0,0,tarde
47651,1,5,0,tarde
47652,1,7,0,tarde
47653,1,0,0,tarde
47654,1,5,0,tarde
47655,1,0,0,tarde
47656,1,18,1,tarde
47657,1,0,0,tarde
47658,1,0,0,tarde
47659,1,2,0,tarde
47660,1,0,0,tarde
47661,1,0,0,tarde
47662,1,6,0,tarde
47663,0,4,0,mañana
47664,1,42,1,noche
47665,1,5,0,noche
47666,1,9,0,mañana
47667,0,4,0,mañana
47668,0,0,0,mañana
47669,0,2,0,mañana
47670,1,5,0,mañana
47671,1,0,0,mañana
47672,1,0,0,mañana
47673,1,3,0,mañana
47674,1,0,0,mañana
47675,1,0,0,mañana
47676,1,0,0,mañana
47677,1,0,0,mañana
47678,0,6,0,mañana
47679,0,0,0,mañana
47680,0,0,0,mañana
47681,0,0,0,mañana
47682,0,0,0,mañana
47683,1,0,0,mañana
47684,1,3,0,mañana
47685,1,0,0,mañana
47686,1,22,1,mañana
47687,1,2,0,mañana
47688,1,0,0,mañana
47689,1,7,0,mañana
47690,1,2,0,mañana
47691,1,0,0,mañana
47692,1,0,0,mañana
47693,1,2,0,mañana
47694,0,0,0,mañana
47695,0,2,0,tarde
47696,0,0,0,tarde
47697,1,0,0,mañana
47698,1,17,1,mañana
47699,1,3,0,tarde
47700,1,0,0,tarde
47701,1,4,0,mañana
47702,1,2,0,mañana
47703,1,4,0,tarde
47704,1,0,0,tarde
47705,1,0,0,mañana
47706,0,1,0,mañana
47707,1,29,1,mañana
47708,1,0,0,mañana
47709,1,0,0,mañana
47710,0,22,1,mañana
47711,0,0,0,mañana
47712,0,0,0,mañana
47713,1,31,1,mañana
47714,1,34,1,mañana
47715,1,1,0,mañana
47716,1,0,0,mañana
47717,1,0,0,mañana
47718,1,7,0,mañana
47719,1,0,0,mañana
47720,1,0,0,mañana
47721,1,0,0,mañana
47722,0,8,0,mañana
47723,0,0,0,mañana
47724,0,0,0,mañana
47725,0,0,0,mañana
47726,0,0,0,mañana
47727,0,4,0,mañana
47728,0,0,0,mañana
47729,1,2,0,mañana
47730,1,5,0,mañana
47731,1,1,0,mañana
47732,1,2,0,mañana
47733,1,2,0,mañana
47734,1,4,0,mañana
47735,1,3,0,mañana
47736,1,1,0,mañana
47737,1,1,0,mañana
47738,1,3,0,mañana
47739,1,6,0,mañana
47740,1,0,0,mañana
47741,1,3,0,mañana
47742,1,5,0,mañana
47743,1,7,0,mañana
47744,1,2,0,mañana
47745,1,0,0,mañana
47746,0,17,1,tarde
47747,0,8,0,tarde
47748,1,0,0,tarde
47749,1,0,0,tarde
47750,1,0,0,mañana
47751,1,0,0,tarde
47752,1,0,0,tarde
47753,0,24,1,mañana
47754,0,0,0,tarde
47755,0,0,0,tarde
47756,0,0,0,mañana
47757,0,3,0,tarde
47758,0,0,0,mañana
47759,0,44,1,tarde
47760,0,2,0,tarde
47761,1,0,0,tarde
47762,1,0,0,tarde
47763,1,0,0,mañana
47764,1,30,1,tarde
47765,1,4,0,tarde
47766,1,26,1,tarde
47767,1,0,0,tarde
47768,1,1,0,tarde
47769,1,0,0,tarde
47770,1,9,0,tarde
47771,1,19,1,tarde
47772,1,1,0,tarde
47773,1,9,0,tarde
47774,1,13,0,tarde
47775,1,0,0,tarde
47776,1,0,0,mañana
47777,1,5,0,tarde
47778,1,18,1,tarde
47779,1,0,0,tarde
47780,0,6,0,mañana
47781,0,16,1,tarde
47782,0,57,1,noche
47783,0,56,1,tarde
47784,0,0,0,tarde
47785,0,27,1,tarde
47786,1,10,0,noche
47787,1,2,0,mañana
47788,1,0,0,mañana
47789,1,0,0,mañana
47790,1,16,1,tarde
47791,1,14,0,tarde
47792,1,0,0,mañana
47793,1,0,0,tarde
47794,1,0,0,tarde
47795,1,11,0,noche
47796,1,1,0,mañana
47797,1,2,0,tarde
47798,1,0,0,tarde
47799,0,0,0,tarde
47800,0,4,0,noche
47801,0,1,0,noche
47802,0,0,0,tarde
47803,0,24,1,tarde
47804,1,2,0,mañana
47805,1,33,1,noche
47806,1,0,0,noche
47807,1,2,0,tarde
47808,1,4,0,tarde
47809,1,0,0,noche
47810,1,1,0,noche
47811,1,0,0,tarde
47812,1,0,0,tarde
47813,1,1,0,noche
47814,1,14,0,mañana
47815,1,0,0,tarde
47816,1,9,0,tarde
47817,0,21,1,mañana
47818,0,77,1,tarde
47819,0,0,0,mañana
47820,0,8,0,mañana
47821,0,3,0,mañana
47822,0,3,0,mañana
47823,0,3,0,mañana
47824,0,0,0,mañana
47825,0,7,0,tarde
47826,1,0,0,mañana
47827,1,0,0,mañana
47828,1,0,0,mañana
47829,1,1,0,tarde
47830,1,9,0,mañana
47831,1,3,0,mañana
47832,1,0,0,tarde
47833,1,9,0,tarde
47834,1,0,0,mañana
47835,1,0,0,mañana
47836,1,0,0,tarde
47837,1,3,0,mañana
47838,1,8,0,mañana
47839,1,0,0,mañana
47840,1,0,0,mañana
47841,1,0,0,mañana
47842,1,0,0,mañana
47843,1,5,0,tarde
47844,1,19,1,tarde
47845,1,18,1,mañana
47846,1,76,1,tarde
47847,0,108,1,mañana
47848,0,0,0,mañana
47849,0,2,0,mañana
47850,0,5,0,mañana
47851,0,1,0,mañana
47852,0,0,0,mañana
47853,0,0,0,mañana
47854,1,5,0,mañana
47855,1,0,0,mañana
47856,1,2,0,mañana
47857,1,0,0,mañana
47858,1,5,0,mañana
47859,1,0,0,mañana
47860,1,6,0,mañana
47861,1,0,0,mañana
47862,1,0,0,mañana
47863,1,2,0,mañana
47864,1,0,0,mañana
47865,1,2,0,mañana
47866,1,1,0,mañana
47867,1,0,0,mañana
47868,0,1,0,tarde
47869,0,0,0,tarde
47870,0,12,0,tarde
47871,1,7,0,tarde
47872,1,0,0,tarde
47873,1,43,1,tarde
47874,1,0,0,tarde
47875,1,0,0,mañana
47876,1,0,0,mañana
47877,1,0,0,tarde
47878,1,0,0,mañana
47879,1,2,0,tarde
47880,1,4,0,tarde
47881,1,9,0,tarde
47882,0,5,0,tarde
47883,0,0,0,tarde
47884,0,0,0,tarde
47885,0,118,1,tarde
47886,0,4,0,tarde
47887,0,0,0,tarde
47888,0,0,0,tarde
47889,0,0,0,tarde
47890,0,2,0,tarde
47891,1,0,0,tarde
47892,1,0,0,tarde
47893,1,21,1,tarde
47894,1,0,0,tarde
47895,1,8,0,tarde
47896,1,24,1,tarde
47897,1,7,0,tarde
47898,1,0,0,tarde
47899,1,0,0,tarde
47900,1,1,0,tarde
47901,1,5,0,tarde
47902,1,1,0,tarde
47903,1,5,0,tarde
47904,1,2,0,tarde
47905,1,16,1,tarde
47906,1,0,0,tarde
47907,1,0,0,tarde
47908,1,2,0,tarde
47909,1,0,0,tarde
47910,1,0,0,tarde
47911,1,0,0,tarde
47912,0,1,0,tarde
47913,1,0,0,tarde
47914,0,95,1,mañana
47915,0,0,0,tarde
47916,0,0,0,tarde
47917,0,4,0,noche
47918,0,1,0,noche
47919,1,0,0,mañana
47920,1,5,0,noche
47921,1,20,1,noche
47922,1,4,0,mañana
47923,1,21,1,noche
47924,1,15,0,noche
47925,1,1,0,mañana
47926,1,0,0,mañana
47927,1,32,1,noche
47928,1,7,0,noche
47929,1,0,0,noche
47930,1,23,1,noche
47931,1,0,0,noche
47932,1,2,0,noche
47933,1,6,0,mañana
47934,0,8,0,mañana
47935,0,0,0,noche
47936,0,0,0,noche
47937,1,0,0,noche
47938,1,17,1,noche
47939,1,0,0,noche
47940,1,3,0,noche
47941,1,0,0,noche
47942,1,11,0,noche
47943,1,7,0,noche
47944,1,0,0,tarde
47945,1,0,0,noche
47946,0,6,0,mañana
47947,0,0,0,mañana
47948,0,1,0,mañana
47949,0,0,0,mañana
47950,0,10,0,mañana
47951,1,2,0,mañana
47952,1,2,0,mañana
47953,1,50,1,mañana
47954,1,3,0,mañana
47955,1,0,0,mañana
47956,1,0,0,mañana
47957,1,0,0,mañana
47958,1,0,0,mañana
47959,1,3,0,mañana
47960,1,2,0,mañana
47961,1,0,0,mañana
47962,1,0,0,mañana
47963,1,0,0,mañana
47964,0,13,0,tarde
47965,0,0,0,tarde
47966,1,11,0,tarde
47967,1,14,0,tarde
47968,1,16,1,tarde
47969,1,0,0,tarde
47970,1,56,1,tarde
47971,1,0,0,tarde
47972,1,0,0,tarde
47973,1,2,0,tarde
47974,1,0,0,tarde
47975,1,0,0,mañana
47976,1,0,0,tarde
47977,1,10,0,noche
47978,0,0,0,mañana
47979,0,0,0,mañana
47980,0,0,0,mañana
47981,0,0,0,mañana
47982,0,1,0,mañana
47983,0,0,0,mañana
47984,0,2,0,mañana
47985,0,0,0,mañana
47986,0,14,0,mañana
47987,0,4,0,mañana
47988,0,0,0,mañana
47989,0,0,0,mañana
47990,0,5,0,mañana
47991,0,0,0,mañana
47992,0,1,0,mañana
47993,0,15,0,mañana
47994,0,0,0,mañana
47995,0,0,0,mañana
47996,0,3,0,mañana
47997,0,39,1,mañana
47998,0,5,0,mañana
47999,0,3,0,mañana
48000,0,50,1,mañana
48001,0,0,0,mañana
48002,0,0,0,mañana
48003,0,6,0,mañana
48004,0,2,0,mañana
48005,0,9,0,mañana
48006,0,0,0,mañana
48007,0,0,0,mañana
48008,0,0,0,mañana
48009,0,0,0,mañana
48010,0,0,0,mañana
48011,0,0,0,mañana
48012,0,2,0,mañana
48013,0,21,1,mañana
48014,0,0,0,mañana
48015,0,5,0,mañana
48016,0,1,0,mañana
48017,0,3,0,mañana
48018,0,29,1,tarde
48019,0,0,0,mañana
48020,0,12,0,mañana
48021,0,0,0,mañana
48022,0,26,1,tarde
48023,0,6,0,mañana
48024,0,32,1,tarde
48025,0,0,0,mañana
48026,0,9,0,mañana
48027,0,4,0,tarde
48028,0,9,0,mañana
48029,0,11,0,mañana
48030,0,2,0,mañana
48031,0,0,0,mañana
48032,0,0,0,tarde
48033,0,0,0,mañana
48034,0,3,0,mañana
48035,0,0,0,mañana
48036,0,7,0,tarde
48037,0,0,0,mañana
48038,0,3,0,mañana
48039,0,0,0,tarde
48040,0,0,0,mañana
48041,0,0,0,mañana
48042,0,98,1,tarde
48043,0,0,0,mañana
48044,0,0,0,mañana
48045,0,25,1,tarde
48046,0,5,0,tarde
48047,0,23,1,tarde
48048,0,0,0,tarde
48049,0,20,1,tarde
48050,0,4,0,tarde
48051,0,0,0,mañana
48052,0,0,0,tarde
48053,0,2,0,mañana
48054,0,0,0,tarde
48055,0,3,0,mañana
48056,0,0,0,tarde
48057,0,1,0,tarde
48058,0,0,0,tarde
48059,0,15,0,tarde
48060,0,3,0,mañana
48061,0,3,0,mañana
48062,0,0,0,tarde
48063,0,0,0,tarde
48064,0,11,0,tarde
48065,0,15,0,tarde
48066,0,0,0,tarde
48067,0,0,0,tarde
48068,0,0,0,tarde
48069,0,0,0,tarde
48070,0,14,0,tarde
48071,0,3,0,tarde
48072,0,7,0,tarde
48073,0,28,1,tarde
48074,0,5,0,tarde
48075,0,39,1,tarde
48076,0,0,0,tarde
48077,0,0,0,tarde
48078,0,4,0,tarde
48079,0,0,0,tarde
48080,0,0,0,tarde
48081,0,0,0,tarde
48082,0,7,0,tarde
48083,0,3,0,tarde
48084,0,14,0,tarde
48085,0,3,0,tarde
48086,0,16,1,mañana
48087,0,13,0,mañana
48088,0,0,0,tarde
48089,0,0,0,tarde
48090,0,0,0,tarde
48091,0,17,1,tarde
48092,0,4,0,tarde
48093,0,17,1,mañana
48094,0,0,0,tarde
48095,0,0,0,tarde
48096,0,0,0,tarde
48097,0,0,0,tarde
48098,0,5,0,tarde
48099,0,0,0,tarde
48100,0,6,0,mañana
48101,0,0,0,tarde
48102,0,2,0,mañana
48103,0,0,0,tarde
48104,0,68,1,tarde
48105,0,12,0,tarde
48106,0,0,0,tarde
48107,0,0,0,tarde
48108,0,0,0,tarde
48109,0,7,0,mañana
48110,0,1,0,mañana
48111,0,8,0,mañana
48112,0,33,1,mañana
48113,0,40,1,tarde
48114,0,0,0,noche
48115,0,68,1,tarde
48116,0,0,0,noche
48117,0,21,1,tarde
48118,0,0,0,noche
48119,0,9,0,tarde
48120,0,0,0,noche
48121,0,13,0,mañana
48122,0,2,0,mañana
48123,0,0,0,mañana
48124,0,10,0,mañana
48125,0,0,0,mañana
48126,0,2,0,mañana
48127,0,19,1,mañana
48128,0,0,0,mañana
48129,0,0,0,mañana
48130,0,0,0,mañana
48131,0,0,0,mañana
48132,0,2,0,mañana
48133,0,0,0,mañana
48134,0,5,0,mañana
48135,0,0,0,mañana
48136,0,4,0,mañana
48137,0,9,0,mañana
48138,0,1,0,mañana
48139,0,0,0,mañana
48140,0,0,0,mañana
48141,0,17,1,mañana
48142,0,6,0,mañana
48143,0,4,0,mañana
48144,0,0,0,mañana
48145,0,4,0,mañana
48146,0,3,0,mañana
48147,0,5,0,mañana
48148,0,0,0,mañana
48149,0,8,0,mañana
48150,0,0,0,mañana
48151,0,0,0,mañana
48152,0,0,0,mañana
48153,0,9,0,mañana
48154,0,0,0,mañana
48155,0,2,0,mañana
48156,0,21,1,mañana
48157,0,1,0,mañana
48158,0,1,0,mañana
48159,0,11,0,mañana
48160,0,5,0,mañana
48161,0,0,0,mañana
48162,0,4,0,mañana
48163,0,0,0,mañana
48164,0,6,0,mañana
48165,0,6,0,mañana
48166,0,1,0,mañana
48167,0,0,0,mañana
48168,0,4,0,mañana
48169,0,8,0,mañana
48170,0,54,1,mañana
48171,0,9,0,mañana
48172,0,0,0,mañana
48173,0,10,0,mañana
48174,0,9,0,mañana
48175,0,42,1,mañana
48176,0,10,0,mañana
48177,0,0,0,mañana
48178,0,11,0,mañana
48179,0,1,0,mañana
48180,0,7,0,mañana
48181,0,22,1,mañana
48182,0,6,0,mañana
48183,0,14,0,mañana
48184,0,7,0,mañana
48185,0,4,0,mañana
48186,0,1,0,mañana
48187,0,1,0,mañana
48188,0,7,0,mañana
48189,0,0,0,mañana
48190,0,0,0,mañana
48191,0,11,0,mañana
48192,0,17,1,mañana
48193,0,0,0,mañana
48194,0,0,0,mañana
48195,0,7,0,mañana
48196,0,0,0,mañana
48197,0,13,0,mañana
48198,0,9,0,mañana
48199,0,12,0,mañana
48200,0,1,0,mañana
48201,0,0,0,mañana
48202,0,0,0,mañana
48203,0,4,0,mañana
48204,0,4,0,mañana
48205,0,6,0,mañana
48206,0,0,0,mañana
48207,0,4,0,mañana
48208,0,0,0,mañana
48209,0,4,0,mañana
48210,0,0,0,mañana
48211,0,0,0,mañana
48212,0,2,0,mañana
48213,0,0,0,tarde
48214,0,8,0,tarde
48215,0,0,0,mañana
48216,0,21,1,tarde
48217,0,0,0,mañana
48218,0,4,0,tarde
48219,0,2,0,tarde
48220,0,0,0,tarde
48221,0,7,0,tarde
48222,0,10,0,mañana
48223,0,5,0,tarde
48224,0,0,0,tarde
48225,0,12,0,tarde
48226,0,3,0,mañana
48227,0,1,0,tarde
48228,0,0,0,tarde
48229,0,7,0,tarde
48230,0,4,0,tarde
48231,0,2,0,tarde
48232,0,6,0,tarde
48233,0,17,1,mañana
48234,0,12,0,tarde
48235,0,0,0,tarde
48236,0,1,0,tarde
48237,0,3,0,tarde
48238,0,3,0,tarde
48239,0,0,0,tarde
48240,0,0,0,tarde
48241,0,0,0,tarde
48242,0,1,0,tarde
48243,0,1,0,tarde
48244,0,10,0,tarde
48245,0,1,0,tarde
48246,0,3,0,tarde
48247,0,1,0,tarde
48248,0,0,0,tarde
48249,0,2,0,tarde
48250,0,3,0,tarde
48251,0,4,0,tarde
48252,0,2,0,mañana
48253,0,2,0,tarde
48254,0,0,0,tarde
48255,0,5,0,mañana
48256,0,16,1,tarde
48257,0,0,0,tarde
48258,0,8,0,tarde
48259,0,0,0,mañana
48260,0,8,0,tarde
48261,0,15,0,tarde
48262,0,6,0,tarde
48263,0,9,0,mañana
48264,0,19,1,tarde
48265,0,6,0,tarde
48266,0,0,0,mañana
48267,0,0,0,tarde
48268,0,56,1,tarde
48269,0,0,0,tarde
48270,0,4,0,tarde
48271,0,9,0,tarde
48272,0,16,1,mañana
48273,0,0,0,tarde
48274,0,40,1,tarde
48275,0,3,0,mañana
48276,0,19,1,tarde
48277,0,6,0,tarde
48278,0,5,0,mañana
48279,0,25,1,tarde
48280,0,1,0,mañana
48281,0,6,0,tarde
48282,0,32,1,tarde
48283,0,5,0,mañana
48284,0,5,0,mañana
48285,0,13,0,tarde
48286,0,12,0,mañana
48287,0,1,0,mañana
48288,0,7,0,tarde
48289,0,0,0,tarde
48290,0,13,0,tarde
48291,0,3,0,mañana
48292,0,7,0,tarde
48293,0,0,0,mañana
48294,0,0,0,mañana
48295,0,8,0,tarde
48296,0,0,0,tarde
48297,0,13,0,tarde
48298,0,18,1,tarde
48299,0,8,0,tarde
48300,0,1,0,mañana
48301,0,7,0,mañana
48302,0,8,0,tarde
48303,0,0,0,tarde
48304,0,0,0,mañana
48305,0,0,0,mañana
48306,0,2,0,mañana
48307,0,4,0,mañana
48308,0,0,0,mañana
48309,0,4,0,mañana
48310,0,13,0,mañana
48311,0,0,0,mañana
48312,0,0,0,mañana
48313,0,0,0,mañana
48314,0,24,1,mañana
48315,0,0,0,mañana
48316,0,15,0,mañana
48317,0,0,0,mañana
48318,0,28,1,noche
48319,0,21,1,noche
48320,0,103,1,noche
48321,0,0,0,tarde
48322,0,8,0,tarde
48323,0,101,1,mañana
48324,0,0,0,tarde
48325,0,52,1,noche
48326,0,0,0,noche
48327,0,0,0,mañana
48328,0,44,1,mañana
48329,0,3,0,mañana
48330,0,42,1,mañana
48331,0,41,1,noche
48332,0,0,0,noche
48333,0,5,0,tarde
48334,0,10,0,tarde
48335,0,1,0,noche
48336,0,8,0,noche
48337,0,0,0,noche
48338,0,7,0,tarde
48339,0,37,1,tarde
48340,0,19,1,noche
48341,0,0,0,tarde
48342,0,1,0,tarde
48343,0,2,0,tarde
48344,0,0,0,mañana
48345,0,24,1,tarde
48346,0,4,0,tarde
48347,0,0,0,tarde
48348,0,0,0,tarde
48349,0,0,0,tarde
48350,0,0,0,mañana
48351,0,1,0,tarde
48352,0,7,0,tarde
48353,0,5,0,tarde
48354,0,7,0,tarde
48355,0,15,0,tarde
48356,0,0,0,tarde
48357,0,0,0,tarde
48358,0,7,0,tarde
48359,0,0,0,tarde
48360,0,15,0,tarde
48361,0,13,0,tarde
48362,0,0,0,tarde
48363,0,0,0,mañana
48364,0,8,0,tarde
48365,0,4,0,tarde
48366,0,1,0,tarde
48367,0,1,0,tarde
48368,0,11,0,tarde
48369,0,0,0,tarde
48370,0,0,0,tarde
48371,0,2,0,tarde
